DATE,COUNT,SECONDS
2016-09-27,12357,12012978
2016-09-28,7727,6376457
2016-09-29,5886,4322135
2016-09-30,8526,7630591
2016-10-01,6629,8308053
2016-10-02,10444,14846237
2016-10-03,12301,13192104
2016-10-04,12794,12867987
2016-10-05,12590,12024688
2016-10-06,12362,11975373
2016-10-07,13195,15049769
2016-10-08,5125,5481005
2016-10-09,10026,15114675
2016-10-10,10415,13264698
2016-10-11,11529,11264945
2016-10-12,11797,11718792
2016-10-13,12239,12244799
2016-10-14,12471,13936811
2016-10-15,12319,20614119
2016-10-16,11253,17322551
2016-10-17,11905,12680496
2016-10-18,12986,12917278
2016-10-19,12921,12611888
2016-10-20,13020,13349335
2016-10-21,10585,10320530
2016-10-22,8904,11021227
2016-10-23,9605,13653516
2016-10-24,10800,10371603
2016-10-25,11181,9892558
2016-10-26,10697,9229938
2016-10-27,9280,7453480
2016-10-28,10627,9959384
2016-10-29,11615,17977567
2016-10-30,10902,18440529
2016-10-31,10726,10384433
2016-11-01,11369,9593472
2016-11-02,12123,11259900
2016-11-03,11958,10718716
2016-11-04,11980,12543424
2016-11-05,11303,17505037
2016-11-06,9840,14178628
2016-11-07,10155,9342526
2016-11-08,12026,11002335
2016-11-09,7399,5927011
2016-11-10,10251,9166178
2016-11-11,9848,11830267
2016-11-12,8327,11898068
2016-11-13,8155,11698730
2016-11-14,9210,7909045
2016-11-15,10395,8759130
2016-11-16,10046,8353128
2016-11-17,10495,8821426
2016-11-18,11253,11346606
2016-11-19,8247,12165228
2016-11-20,3826,3269955
2016-11-21,6826,5244287
2016-11-22,7626,6082641
2016-11-23,6903,6646025
2016-11-24,3328,5599166
2016-11-25,5831,9467120
2016-11-26,4991,6665970
2016-11-27,4867,5186976
2016-11-28,8027,6352289
2016-11-29,6331,4315652
2016-11-30,6170,4464270
2016-12-01,9131,7145220
2016-12-02,8411,6626418
2016-12-03,6209,6355834
2016-12-04,5264,4757388
2016-12-05,8210,6239512
2016-12-06,3893,2675191
2016-12-07,8655,6596886
2016-12-08,7993,5822158
2016-12-09,6419,4662360
2016-12-10,4202,3770035
2016-12-11,3815,3135700
2016-12-12,7037,5410645
2016-12-13,7743,5687885
2016-12-14,7610,5635406
2016-12-15,4556,2938548
2016-12-16,4517,2898340
2016-12-17,2319,1774718
2016-12-18,3313,2426475
2016-12-19,6328,4914602
2016-12-20,6106,4376692
2016-12-21,6587,5077630
2016-12-22,6187,4880701
2016-12-23,4209,3401090
2016-12-24,1372,1456538
2016-12-25,2155,4398432
2016-12-26,2361,3375818
2016-12-27,5803,7337631
2016-12-28,6396,7718439
2016-12-29,4254,4097508
2016-12-30,4447,4180769
2016-12-31,3217,3747314
2017-01-01,4063,5882572
2017-01-02,1638,1319093
2017-01-03,3771,2751544
2017-01-04,7185,5964952
2017-01-05,6214,4399553
2017-01-06,5570,3767872
2017-01-07,1809,1315027
2017-01-08,1920,1229812
2017-01-09,4617,2866491
2017-01-10,5606,3786613
2017-01-11,7267,5667999
2017-01-12,9091,7797538
2017-01-13,8031,6392245
2017-01-14,1864,1277059
2017-01-15,5348,6200038
2017-01-16,4485,3628120
2017-01-17,5574,4157864
2017-01-18,7345,6064335
2017-01-19,7376,7340624
2017-01-20,5566,7546664
2017-01-21,8157,14199452
2017-01-22,4066,5060717
2017-01-23,2905,1988889
2017-01-24,7389,5412397
2017-01-25,9023,7577568
2017-01-26,8048,5911135
2017-01-27,6887,5247866
2017-01-28,5555,6093266
2017-01-29,5250,5176431
2017-01-30,5420,3715285
2017-01-31,7764,5713045
2017-02-01,8231,5967818
2017-02-02,7649,5740303
2017-02-03,6543,4610124
2017-02-04,4807,4763328
2017-02-05,5489,5619377
2017-02-06,8399,7374624
2017-02-07,9796,8321468
2017-02-08,10619,9657545
2017-02-09,5369,3419740
2017-02-10,5974,4152477
2017-02-11,6821,7989379
2017-02-12,4723,4875890
2017-02-13,6364,4484956
2017-02-14,7409,5330427
2017-02-15,7485,6017614
2017-02-16,6427,4248448
2017-02-17,7282,5764125
2017-02-18,10726,20215985
2017-02-19,12350,25379428
2017-02-20,10058,15754459
2017-02-21,8815,7780562
2017-02-22,9659,8753824
2017-02-23,11744,12310546
2017-02-24,12959,16044477
2017-02-25,8174,11207101
2017-02-26,6339,7645712
2017-02-27,8264,6681080
2017-02-28,7828,6681090
2017-03-01,8977,7306104
2017-03-02,8134,5874036
2017-03-03,6741,4645266
2017-03-04,5283,5555805
2017-03-05,4999,5227850
2017-03-06,8583,7663369
2017-03-07,8383,7416785
2017-03-08,10971,10841541
2017-03-09,12406,13038159
2017-03-10,5998,4530355
2017-03-11,5116,5687316
2017-03-12,4621,4711211
2017-03-13,6470,5255428
2017-03-14,1583,1186722
2017-03-15,3359,2497809
2017-03-16,5179,3804999
2017-03-17,7207,6658041
2017-03-18,8245,13856807
2017-03-19,5689,6651899
2017-03-20,9303,9065821
2017-03-21,10612,10481499
2017-03-22,8313,6410577
2017-03-23,8616,7315509
2017-03-24,9086,9553553
2017-03-25,16191,33518671
2017-03-26,6621,9063859
2017-03-27,11367,14115042
2017-03-28,10444,10598423
2017-03-29,12789,15163128
2017-03-30,10324,10238165
2017-03-31,3793,3085042
2017-04-01,10321,17118131
2017-04-02,13714,25284438
2017-04-03,10868,12098896
2017-04-04,12666,14781531
2017-04-05,13545,15032793
2017-04-06,6353,4978950
2017-04-07,7596,5914973
2017-04-08,12508,22110306
2017-04-09,15133,29295184
2017-04-10,13742,19556349
2017-04-11,15371,21532188
2017-04-12,14088,17414544
2017-04-13,15434,20466210
2017-04-14,16038,24433308
2017-04-15,16896,33658308
2017-04-16,13129,24399281
2017-04-17,10278,11285094
2017-04-18,13752,16812477
2017-04-19,11693,11139056
2017-04-20,12273,14708499
2017-04-21,13541,16801315
2017-04-22,4485,5074240
2017-04-23,10744,16632149
2017-04-24,5684,4244670
2017-04-25,7966,6089349
2017-04-26,11969,11971735
2017-04-27,13787,14910250
2017-04-28,14391,18802316
2017-04-29,14412,24166483
2017-04-30,13613,23255933
2017-05-01,10982,11158560
2017-05-02,13312,13605817
2017-05-03,12931,12811018
2017-05-04,11851,11889979
2017-05-05,7263,7574474
2017-05-06,5842,6961347
2017-05-07,9613,13042431
2017-05-08,11412,11592701
2017-05-09,12369,11843695
2017-05-10,13529,13303413
2017-05-11,3647,2530740
2017-05-12,7213,6510500
2017-05-13,8177,9779297
2017-05-14,12866,22316791
2017-05-15,12580,13865743
2017-05-16,13640,14400517
2017-05-17,12779,13459282
2017-05-18,12404,13215163
2017-05-19,13427,15595507
2017-05-20,13795,23355242
2017-05-21,11101,18004527
2017-05-22,9106,9939206
2017-05-23,10522,10071265
2017-05-24,11942,11769614
2017-05-25,6714,5934656
2017-05-26,13591,16676580
2017-05-27,11475,20714844
2017-05-28,10188,18824296
2017-05-29,12931,23338811
2017-05-30,10303,9887174
2017-05-31,12172,12810305
2017-06-01,13655,14712315
2017-06-02,14110,16854663
2017-06-03,13898,23214584
2017-06-04,12634,20391295
2017-06-05,10640,10209482
2017-06-06,14139,15315785
2017-06-07,12562,12121059
2017-06-08,13952,15535596
2017-06-09,14575,17269574
2017-06-10,14677,25142184
2017-06-11,11835,17225022
2017-06-12,12305,13316328
2017-06-13,12534,12612094
2017-06-14,13207,13794762
2017-06-15,13843,15144097
2017-06-16,12465,14162288
2017-06-17,13193,21053717
2017-06-18,11161,17792326
2017-06-19,9423,9631803
2017-06-20,13977,15013489
2017-06-21,14010,14844203
2017-06-22,13499,14852728
2017-06-23,12518,14799172
2017-06-24,14321,23897477
2017-06-25,13621,22233610
2017-06-26,14392,16822468
2017-06-27,15015,16677130
2017-06-28,14893,17086385
2017-06-29,13945,15273318
2017-06-30,13752,16581549
2017-07-01,11409,18975291
2017-07-02,13583,25187316
2017-07-03,15293,23399250
2017-07-04,15403,28893515
2017-07-05,10587,12329537
2017-07-06,7357,7125798
2017-07-07,13981,16543011
2017-07-08,15517,25196020
2017-07-09,15302,26696918
2017-07-10,12919,14933437
2017-07-11,13676,14951429
2017-07-12,13485,14974232
2017-07-13,12659,14098185
2017-07-14,10312,12058857
2017-07-15,14469,24328173
2017-07-16,13584,22708401
2017-07-17,12478,14465780
2017-07-18,12922,14288094
2017-07-19,13166,13259800
2017-07-20,12673,13738228
2017-07-21,12939,15319474
2017-07-22,10028,14899427
2017-07-23,11050,16917360
2017-07-24,12519,14492207
2017-07-25,14974,17063199
2017-07-26,15549,18235778
2017-07-27,14652,17168328
2017-07-28,5726,5809963
2017-07-29,9765,14200315
2017-07-30,15767,28096104
2017-07-31,13936,16944725
2017-08-01,12402,14038590
2017-08-02,14079,14765498
2017-08-03,12796,13397026
2017-08-04,14288,16614117
2017-08-05,16346,27289702
2017-08-06,14159,22884820
2017-08-07,5895,5100186
2017-08-08,14742,16190005
2017-08-09,14962,16584174
2017-08-10,14779,16380439
2017-08-11,12389,13802560
2017-08-12,11692,17332699
2017-08-13,14146,22030459
2017-08-14,13180,14350425
2017-08-15,9953,9751535
2017-08-16,13577,13835975
2017-08-17,13301,13671925
2017-08-18,11403,12164473
2017-08-19,13442,20172656
2017-08-20,12643,18019949
2017-08-21,12271,13605941
2017-08-22,12603,12206031
2017-08-23,14061,14366012
2017-08-24,14134,15151164
2017-08-25,14882,16502287
2017-08-26,14679,22124130
2017-08-27,13356,19441053
2017-08-28,13129,13761960
2017-08-29,4620,3588589
2017-08-30,14714,14973520
2017-08-31,13911,13881783
2017-09-01,13176,14040873
2017-09-02,4175,4627042
2017-09-03,15371,28082635
2017-09-04,13580,21788100
2017-09-05,11359,10636413
2017-09-06,5996,4459049
2017-09-07,14050,13114028
2017-09-08,14691,15717129
2017-09-09,14762,21746712
2017-09-10,13009,19305503
2017-09-11,13401,14230789
2017-09-12,14497,14624259
2017-09-13,11920,11249281
2017-09-14,13219,12552984
2017-09-15,14604,15364876
2017-09-16,15297,22462463
2017-09-17,13169,18845800
2017-09-18,13034,13493953
2017-09-19,14045,13478298
2017-09-20,13720,12562200
2017-09-21,13481,12672906
2017-09-22,14040,14935439
2017-09-23,13484,19602716
2017-09-24,11973,17419326
2017-09-25,12653,12671742
2017-09-26,13457,12347104
2017-09-27,13281,12024997
2017-09-28,14376,13717145
2017-09-29,14530,15311408
2017-09-30,13021,18601839
2017-10-01,12002,17559300
2017-10-02,12700,11876147
2017-10-03,13484,12749009
2017-10-04,13744,12899570
2017-10-05,13892,13360185
2017-10-06,14985,16248810
2017-10-07,15477,25147843
2017-10-08,10404,15367583
2017-10-09,9030,10098604
2017-10-10,13153,12841712
2017-10-11,10374,8522063
2017-10-12,11730,10306899
2017-10-13,12369,11976107
2017-10-14,13815,19286100
2017-10-15,12328,17172109
2017-10-16,11805,10669628
2017-10-17,12286,10633406
2017-10-18,13005,12169718
2017-10-19,13314,13192004
2017-10-20,14247,15467366
2017-10-21,14464,22556537
2017-10-22,13384,20561994
2017-10-23,12602,12872384
2017-10-24,13149,12523269
2017-10-25,12821,11325437
2017-10-26,11768,9855627
2017-10-27,13149,13526594
2017-10-28,13021,19464908
2017-10-29,4591,4962398
2017-10-30,10155,9060002
2017-10-31,11585,9791862
2017-11-01,10859,8802942
2017-11-02,12925,11857277
2017-11-03,13777,14758176
2017-11-04,9278,12861787
2017-11-05,5886,6650081
2017-11-06,11016,9805631
2017-11-07,5112,3627818
2017-11-08,9254,7289311
2017-11-09,9601,7761797
2017-11-10,6755,6008839
2017-11-11,5494,6210320
2017-11-12,5697,5853221
2017-11-13,9060,7574118
2017-11-14,9494,7220087
2017-11-15,9785,7476881
2017-11-16,10200,8292253
2017-11-17,9541,8034812
2017-11-18,7755,9122481
2017-11-19,5911,6095256
2017-11-20,8635,7138557
2017-11-21,9378,8556981
2017-11-22,7208,5958597
2017-11-23,3107,4528081
2017-11-24,5383,8719388
2017-11-25,7177,11551485
2017-11-26,5243,5694157
2017-11-27,9000,7353563
2017-11-28,9676,7628720
2017-11-29,10159,8268812
2017-11-30,10168,7955874
2017-12-01,9659,8427713
2017-12-02,7560,8401898
2017-12-03,6709,7701836
2017-12-04,8885,6883410
2017-12-05,8292,6315936
2017-12-06,8541,6483759
2017-12-07,8721,6680582
2017-12-08,7881,6018403
2017-12-09,2346,1765968
2017-12-10,4151,3428086
2017-12-11,7871,6076692
2017-12-12,7725,5443233
2017-12-13,5854,3906981
2017-12-14,7092,4717906
2017-12-15,4965,3228864
2017-12-16,5184,4850986
2017-12-17,5141,4706260
2017-12-18,8978,7658574
2017-12-19,9920,8344147
2017-12-20,8336,6399292
2017-12-21,7004,5474189
2017-12-22,6159,5663975
2017-12-23,2464,2410814
2017-12-24,2041,2243445
2017-12-25,1041,1318195
2017-12-26,2789,2522229
2017-12-27,3321,2921987
2017-12-28,2866,1973410
2017-12-29,3088,2337777
2017-12-30,1876,1654055
2017-12-31,1437,872687
